payment_id,customer_id,payment_date,amount,status
PAY-010600,CUST-0579,2025-10-03,99,Success
PAY-010601,CUST-0579,2025-11-02,99,Success
PAY-010602,CUST-0579,2025-12-02,99,Success
PAY-010603,CUST-0579,2026-01-01,99,Success
PAY-010604,CUST-0579,2026-01-31,99,Success
PAY-010605,CUST-0579,2026-03-02,99,Failed
PAY-010606,CUST-0579,2026-04-01,99,Success
PAY-010607,CUST-0579,2026-05-01,99,Success
PAY-010608,CUST-0579,2026-05-31,99,Success
PAY-010609,CUST-0579,2026-06-30,99,Success
PAY-010610,CUST-0580,2025-02-21,29,Success
PAY-010611,CUST-0580,2025-03-23,29,Success
PAY-010612,CUST-0580,2025-04-22,29,Success
PAY-010613,CUST-0580,2025-05-22,29,Success
PAY-010614,CUST-0580,2025-06-21,29,Success
PAY-010615,CUST-0580,2025-07-21,29,Success
PAY-010616,CUST-0580,2025-08-20,29,Success
PAY-010617,CUST-0580,2025-09-19,29,Success
PAY-010618,CUST-0580,2025-10-19,29,Success
PAY-010619,CUST-0580,2025-11-18,29,Success
PAY-010620,CUST-0580,2025-12-18,29,Success
PAY-010621,CUST-0580,2026-01-17,29,Success
PAY-010622,CUST-0580,2026-02-16,29,Success
PAY-010623,CUST-0581,2024-01-19,29,Success
PAY-010624,CUST-0581,2024-02-18,29,Success
PAY-010625,CUST-0581,2024-03-19,29,Success
PAY-010626,CUST-0581,2024-04-18,29,Success
PAY-010627,CUST-0581,2024-05-18,29,Success
PAY-010628,CUST-0581,2024-06-17,29,Success
PAY-010629,CUST-0581,2024-07-17,29,Success
PAY-010630,CUST-0581,2024-08-16,29,Success
PAY-010631,CUST-0581,2024-09-15,29,Success
PAY-010632,CUST-0581,2024-10-15,29,Success
PAY-010633,CUST-0581,2024-11-14,29,Success
PAY-010634,CUST-0581,2024-12-14,29,Success
PAY-010635,CUST-0581,2025-01-13,29,Success
PAY-010636,CUST-0581,2025-02-12,29,Success
PAY-010637,CUST-0581,2025-03-14,29,Success
PAY-010638,CUST-0581,2025-04-13,29,Success
PAY-010639,CUST-0581,2025-05-13,29,Success
PAY-010640,CUST-0581,2025-06-12,29,Success
PAY-010641,CUST-0581,2025-07-12,29,Success
PAY-010642,CUST-0581,2025-08-11,29,Success
PAY-010643,CUST-0581,2025-09-10,29,Success
PAY-010644,CUST-0581,2025-10-10,29,Success
PAY-010645,CUST-0581,2025-11-09,29,Success
PAY-010646,CUST-0581,2025-12-09,29,Success
PAY-010647,CUST-0581,2026-01-08,29,Success
PAY-010648,CUST-0581,2026-02-07,29,Success
PAY-010649,CUST-0581,2026-03-09,29,Success
PAY-010650,CUST-0581,2026-04-08,29,Success
PAY-010651,CUST-0581,2026-05-08,29,Success
PAY-010652,CUST-0581,2026-06-07,29,Success
PAY-010653,CUST-0582,2024-07-01,299,Success
PAY-010654,CUST-0582,2024-07-31,299,Success
PAY-010655,CUST-0582,2024-08-30,299,Success
PAY-010656,CUST-0582,2024-09-29,299,Success
PAY-010657,CUST-0582,2024-10-29,299,Success
PAY-010658,CUST-0582,2024-11-28,299,Success
PAY-010659,CUST-0582,2024-12-28,299,Success
PAY-010660,CUST-0582,2025-01-27,299,Success
PAY-010661,CUST-0582,2025-02-26,299,Success
PAY-010662,CUST-0582,2025-03-28,299,Success
PAY-010663,CUST-0582,2025-04-27,299,Success
PAY-010664,CUST-0582,2025-05-27,299,Success
PAY-010665,CUST-0582,2025-06-26,299,Success
PAY-010666,CUST-0582,2025-07-26,299,Success
PAY-010667,CUST-0582,2025-08-25,299,Success
PAY-010668,CUST-0582,2025-09-24,299,Success
PAY-010669,CUST-0582,2025-10-24,299,Success
PAY-010670,CUST-0582,2025-11-23,299,Success
PAY-010671,CUST-0582,2025-12-23,299,Success
PAY-010672,CUST-0582,2026-01-22,299,Success
PAY-010673,CUST-0582,2026-02-21,299,Failed
PAY-010674,CUST-0582,2026-03-23,299,Success
PAY-010675,CUST-0582,2026-04-22,299,Success
PAY-010676,CUST-0582,2026-05-22,299,Success
PAY-010677,CUST-0582,2026-06-21,299,Success
PAY-010678,CUST-0583,2024-05-19,29,Success
PAY-010679,CUST-0583,2024-06-18,29,Success
PAY-010680,CUST-0583,2024-07-18,29,Success
PAY-010681,CUST-0583,2024-08-17,29,Success
PAY-010682,CUST-0583,2024-09-16,29,Success
PAY-010683,CUST-0583,2024-10-16,29,Success
PAY-010684,CUST-0583,2024-11-15,29,Success
PAY-010685,CUST-0583,2024-12-15,29,Success
PAY-010686,CUST-0583,2025-01-14,29,Success
PAY-010687,CUST-0583,2025-02-13,29,Success
PAY-010688,CUST-0583,2025-03-15,29,Success
PAY-010689,CUST-0583,2025-04-14,29,Success
PAY-010690,CUST-0583,2025-05-14,29,Success
PAY-010691,CUST-0583,2025-06-13,29,Success
PAY-010692,CUST-0583,2025-07-13,29,Success
PAY-010693,CUST-0583,2025-08-12,29,Success
PAY-010694,CUST-0583,2025-09-11,29,Success
PAY-010695,CUST-0583,2025-10-11,29,Success
PAY-010696,CUST-0583,2025-11-10,29,Success
PAY-010697,CUST-0583,2025-12-10,29,Success
PAY-010698,CUST-0583,2026-01-09,29,Success
PAY-010699,CUST-0583,2026-02-08,29,Success
PAY-010700,CUST-0583,2026-03-10,29,Success
PAY-010701,CUST-0583,2026-04-09,29,Success
PAY-010702,CUST-0583,2026-05-09,29,Success
PAY-010703,CUST-0583,2026-06-08,29,Success
PAY-010704,CUST-0584,2024-08-11,29,Success
PAY-010705,CUST-0584,2024-09-10,29,Success
PAY-010706,CUST-0584,2024-10-10,29,Success
PAY-010707,CUST-0584,2024-11-09,29,Success
PAY-010708,CUST-0585,2025-04-03,29,Success
PAY-010709,CUST-0585,2025-05-03,29,Success
PAY-010710,CUST-0585,2025-06-02,29,Success
PAY-010711,CUST-0586,2025-05-13,99,Success
PAY-010712,CUST-0586,2025-06-12,99,Success
PAY-010713,CUST-0586,2025-07-12,99,Success
PAY-010714,CUST-0586,2025-08-11,99,Success
PAY-010715,CUST-0586,2025-09-10,99,Success
PAY-010716,CUST-0586,2025-10-10,99,Success
PAY-010717,CUST-0586,2025-11-09,99,Success
PAY-010718,CUST-0586,2025-12-09,99,Success
PAY-010719,CUST-0586,2026-01-08,99,Success
PAY-010720,CUST-0586,2026-02-07,99,Success
PAY-010721,CUST-0586,2026-03-09,99,Success
PAY-010722,CUST-0586,2026-04-08,99,Success
PAY-010723,CUST-0586,2026-05-08,99,Success
PAY-010724,CUST-0586,2026-06-07,99,Success
PAY-010725,CUST-0587,2024-12-20,99,Success
PAY-010726,CUST-0587,2025-01-19,99,Success
PAY-010727,CUST-0587,2025-02-18,99,Success
PAY-010728,CUST-0587,2025-03-20,99,Success
PAY-010729,CUST-0587,2025-04-19,99,Success
PAY-010730,CUST-0587,2025-05-19,99,Success
PAY-010731,CUST-0587,2025-06-18,99,Success
PAY-010732,CUST-0587,2025-07-18,99,Success
PAY-010733,CUST-0587,2025-08-17,99,Success
PAY-010734,CUST-0587,2025-09-16,99,Success
PAY-010735,CUST-0587,2025-10-16,99,Success
PAY-010736,CUST-0587,2025-11-15,99,Success
PAY-010737,CUST-0587,2025-12-15,99,Success
PAY-010738,CUST-0587,2026-01-14,99,Success
PAY-010739,CUST-0587,2026-02-13,99,Success
PAY-010740,CUST-0587,2026-03-15,99,Success
PAY-010741,CUST-0587,2026-04-14,99,Success
PAY-010742,CUST-0587,2026-05-14,99,Success
PAY-010743,CUST-0587,2026-06-13,99,Success
PAY-010744,CUST-0588,2025-04-18,99,Success
PAY-010745,CUST-0588,2025-05-18,99,Success
PAY-010746,CUST-0588,2025-06-17,99,Success
PAY-010747,CUST-0588,2025-07-17,99,Success
PAY-010748,CUST-0588,2025-08-16,99,Success
PAY-010749,CUST-0588,2025-09-15,99,Success
PAY-010750,CUST-0588,2025-10-15,99,Success
PAY-010751,CUST-0588,2025-11-14,99,Success
PAY-010752,CUST-0588,2025-12-14,99,Success
PAY-010753,CUST-0588,2026-01-13,99,Success
PAY-010754,CUST-0588,2026-02-12,99,Success
PAY-010755,CUST-0588,2026-03-14,99,Success
PAY-010756,CUST-0588,2026-04-13,99,Success
PAY-010757,CUST-0588,2026-05-13,99,Success
PAY-010758,CUST-0588,2026-06-12,99,Success
PAY-010759,CUST-0589,2025-01-07,99,Success
PAY-010760,CUST-0589,2025-02-06,99,Success
PAY-010761,CUST-0589,2025-03-08,99,Success
PAY-010762,CUST-0589,2025-04-07,99,Success
PAY-010763,CUST-0589,2025-05-07,99,Success
PAY-010764,CUST-0589,2025-06-06,99,Success
PAY-010765,CUST-0589,2025-07-06,99,Success
PAY-010766,CUST-0589,2025-08-05,99,Success
PAY-010767,CUST-0589,2025-09-04,99,Success
PAY-010768,CUST-0589,2025-10-04,99,Success
PAY-010769,CUST-0589,2025-11-03,99,Success
PAY-010770,CUST-0589,2025-12-03,99,Success
PAY-010771,CUST-0589,2026-01-02,99,Success
PAY-010772,CUST-0589,2026-02-01,99,Success
PAY-010773,CUST-0589,2026-03-03,99,Success
PAY-010774,CUST-0589,2026-04-02,99,Success
PAY-010775,CUST-0589,2026-05-02,99,Success
PAY-010776,CUST-0589,2026-06-01,99,Success
PAY-010777,CUST-0590,2024-08-08,29,Success
PAY-010778,CUST-0590,2024-09-07,29,Success
PAY-010779,CUST-0590,2024-10-07,29,Success
PAY-010780,CUST-0590,2024-11-06,29,Success
PAY-010781,CUST-0590,2024-12-06,29,Success
PAY-010782,CUST-0590,2025-01-05,29,Success
PAY-010783,CUST-0590,2025-02-04,29,Success
PAY-010784,CUST-0590,2025-03-06,29,Success
PAY-010785,CUST-0590,2025-04-05,29,Success
PAY-010786,CUST-0590,2025-05-05,29,Success
PAY-010787,CUST-0590,2025-06-04,29,Success
PAY-010788,CUST-0590,2025-07-04,29,Success
PAY-010789,CUST-0591,2024-06-13,299,Success
PAY-010790,CUST-0591,2024-07-13,299,Success
PAY-010791,CUST-0591,2024-08-12,299,Success
PAY-010792,CUST-0591,2024-09-11,299,Failed
PAY-010793,CUST-0591,2024-10-11,299,Success
PAY-010794,CUST-0591,2024-11-10,299,Success
PAY-010795,CUST-0591,2024-12-10,299,Success
PAY-010796,CUST-0591,2025-01-09,299,Success
PAY-010797,CUST-0591,2025-02-08,299,Success
PAY-010798,CUST-0591,2025-03-10,299,Success
PAY-010799,CUST-0591,2025-04-09,299,Success
PAY-010800,CUST-0591,2025-05-09,299,Success
PAY-010801,CUST-0591,2025-06-08,299,Success
PAY-010802,CUST-0591,2025-07-08,299,Success
PAY-010803,CUST-0591,2025-08-07,299,Success
PAY-010804,CUST-0591,2025-09-06,299,Success
PAY-010805,CUST-0591,2025-10-06,299,Success
PAY-010806,CUST-0591,2025-11-05,299,Success
PAY-010807,CUST-0591,2025-12-05,299,Success
PAY-010808,CUST-0591,2026-01-04,299,Success
PAY-010809,CUST-0591,2026-02-03,299,Success
PAY-010810,CUST-0591,2026-03-05,299,Success
PAY-010811,CUST-0591,2026-04-04,299,Success
PAY-010812,CUST-0591,2026-05-04,299,Success
PAY-010813,CUST-0591,2026-06-03,299,Success
PAY-010814,CUST-0592,2024-06-16,29,Success
PAY-010815,CUST-0592,2024-07-16,29,Success
PAY-010816,CUST-0592,2024-08-15,29,Success
PAY-010817,CUST-0592,2024-09-14,29,Success
PAY-010818,CUST-0592,2024-10-14,29,Success
PAY-010819,CUST-0592,2024-11-13,29,Success
PAY-010820,CUST-0592,2024-12-13,29,Success
PAY-010821,CUST-0592,2025-01-12,29,Success
PAY-010822,CUST-0592,2025-02-11,29,Success
PAY-010823,CUST-0592,2025-03-13,29,Success
PAY-010824,CUST-0592,2025-04-12,29,Success
PAY-010825,CUST-0592,2025-05-12,29,Success
PAY-010826,CUST-0592,2025-06-11,29,Success
PAY-010827,CUST-0592,2025-07-11,29,Success
PAY-010828,CUST-0592,2025-08-10,29,Success
PAY-010829,CUST-0592,2025-09-09,29,Success
PAY-010830,CUST-0592,2025-10-09,29,Success
PAY-010831,CUST-0592,2025-11-08,29,Success
PAY-010832,CUST-0592,2025-12-08,29,Success
PAY-010833,CUST-0592,2026-01-07,29,Success
PAY-010834,CUST-0592,2026-02-06,29,Success
PAY-010835,CUST-0592,2026-03-08,29,Success
PAY-010836,CUST-0592,2026-04-07,29,Success
PAY-010837,CUST-0592,2026-05-07,29,Success
PAY-010838,CUST-0592,2026-06-06,29,Success
PAY-010839,CUST-0593,2024-08-16,29,Success
PAY-010840,CUST-0593,2024-09-15,29,Success
PAY-010841,CUST-0593,2024-10-15,29,Success
PAY-010842,CUST-0593,2024-11-14,29,Success
PAY-010843,CUST-0593,2024-12-14,29,Success
PAY-010844,CUST-0593,2025-01-13,29,Success
PAY-010845,CUST-0593,2025-02-12,29,Success
PAY-010846,CUST-0593,2025-03-14,29,Success
PAY-010847,CUST-0593,2025-04-13,29,Success
PAY-010848,CUST-0593,2025-05-13,29,Success
PAY-010849,CUST-0593,2025-06-12,29,Success
PAY-010850,CUST-0593,2025-07-12,29,Success
PAY-010851,CUST-0593,2025-08-11,29,Success
PAY-010852,CUST-0593,2025-09-10,29,Success
PAY-010853,CUST-0593,2025-10-10,29,Success
PAY-010854,CUST-0593,2025-11-09,29,Success
PAY-010855,CUST-0593,2025-12-09,29,Success
PAY-010856,CUST-0593,2026-01-08,29,Success
PAY-010857,CUST-0593,2026-02-07,29,Success
PAY-010858,CUST-0593,2026-03-09,29,Success
PAY-010859,CUST-0593,2026-04-08,29,Success
PAY-010860,CUST-0593,2026-05-08,29,Success
PAY-010861,CUST-0593,2026-06-07,29,Success
PAY-010862,CUST-0594,2024-12-19,299,Success
PAY-010863,CUST-0594,2025-01-18,299,Success
PAY-010864,CUST-0594,2025-02-17,299,Success
PAY-010865,CUST-0594,2025-03-19,299,Success
PAY-010866,CUST-0594,2025-04-18,299,Success
PAY-010867,CUST-0594,2025-05-18,299,Success
PAY-010868,CUST-0594,2025-06-17,299,Success
PAY-010869,CUST-0594,2025-07-17,299,Success
PAY-010870,CUST-0594,2025-08-16,299,Success
PAY-010871,CUST-0594,2025-09-15,299,Success
PAY-010872,CUST-0594,2025-10-15,299,Success
PAY-010873,CUST-0594,2025-11-14,299,Success
PAY-010874,CUST-0594,2025-12-14,299,Success
PAY-010875,CUST-0594,2026-01-13,299,Success
PAY-010876,CUST-0594,2026-02-12,299,Success
PAY-010877,CUST-0594,2026-03-14,299,Success
PAY-010878,CUST-0594,2026-04-13,299,Success
PAY-010879,CUST-0594,2026-05-13,299,Success
PAY-010880,CUST-0594,2026-06-12,299,Success
PAY-010881,CUST-0595,2024-08-16,29,Success
PAY-010882,CUST-0595,2024-09-15,29,Success
PAY-010883,CUST-0595,2024-10-15,29,Success
PAY-010884,CUST-0595,2024-11-14,29,Success
PAY-010885,CUST-0595,2024-12-14,29,Success
PAY-010886,CUST-0595,2025-01-13,29,Success
PAY-010887,CUST-0595,2025-02-12,29,Success
PAY-010888,CUST-0595,2025-03-14,29,Success
PAY-010889,CUST-0596,2024-11-10,29,Success
PAY-010890,CUST-0596,2024-12-10,29,Success
PAY-010891,CUST-0596,2025-01-09,29,Success
PAY-010892,CUST-0596,2025-02-08,29,Success
PAY-010893,CUST-0596,2025-03-10,29,Success
PAY-010894,CUST-0596,2025-04-09,29,Success
PAY-010895,CUST-0596,2025-05-09,29,Success
PAY-010896,CUST-0596,2025-06-08,29,Success
PAY-010897,CUST-0597,2024-11-23,29,Success
PAY-010898,CUST-0597,2024-12-23,29,Success
PAY-010899,CUST-0597,2025-01-22,29,Success
PAY-010900,CUST-0597,2025-02-21,29,Success
PAY-010901,CUST-0597,2025-03-23,29,Success
PAY-010902,CUST-0597,2025-04-22,29,Success
PAY-010903,CUST-0597,2025-05-22,29,Success
PAY-010904,CUST-0597,2025-06-21,29,Success
PAY-010905,CUST-0597,2025-07-21,29,Success
PAY-010906,CUST-0597,2025-08-20,29,Success
PAY-010907,CUST-0597,2025-09-19,29,Success
PAY-010908,CUST-0597,2025-10-19,29,Success
PAY-010909,CUST-0598,2024-12-09,299,Success
PAY-010910,CUST-0598,2025-01-08,299,Failed
PAY-010911,CUST-0598,2025-02-07,299,Success
PAY-010912,CUST-0598,2025-03-09,299,Success
PAY-010913,CUST-0598,2025-04-08,299,Success
PAY-010914,CUST-0598,2025-05-08,299,Success
PAY-010915,CUST-0598,2025-06-07,299,Success
PAY-010916,CUST-0598,2025-07-07,299,Success
PAY-010917,CUST-0598,2025-08-06,299,Success
PAY-010918,CUST-0598,2025-09-05,299,Success
PAY-010919,CUST-0598,2025-10-05,299,Success
PAY-010920,CUST-0598,2025-11-04,299,Success
PAY-010921,CUST-0598,2025-12-04,299,Success
PAY-010922,CUST-0598,2026-01-03,299,Success
PAY-010923,CUST-0598,2026-02-02,299,Success
PAY-010924,CUST-0598,2026-03-04,299,Success
PAY-010925,CUST-0598,2026-04-03,299,Success
PAY-010926,CUST-0598,2026-05-03,299,Success
PAY-010927,CUST-0598,2026-06-02,299,Success
PAY-010928,CUST-0599,2024-09-19,29,Success
PAY-010929,CUST-0599,2024-10-19,29,Success
PAY-010930,CUST-0599,2024-11-18,29,Success
PAY-010931,CUST-0599,2024-12-18,29,Success
PAY-010932,CUST-0599,2025-01-17,29,Success
PAY-010933,CUST-0599,2025-02-16,29,Success
PAY-010934,CUST-0599,2025-03-18,29,Success
PAY-010935,CUST-0600,2024-03-14,99,Success
PAY-010936,CUST-0600,2024-04-13,99,Success
PAY-010937,CUST-0600,2024-05-13,99,Success
PAY-010938,CUST-0600,2024-06-12,99,Success
PAY-010939,CUST-0600,2024-07-12,99,Success
PAY-010940,CUST-0600,2024-08-11,99,Success
PAY-010941,CUST-0600,2024-09-10,99,Success
PAY-010942,CUST-0600,2024-10-10,99,Success
PAY-010943,CUST-0600,2024-11-09,99,Success
PAY-010944,CUST-0600,2024-12-09,99,Success
PAY-010945,CUST-0600,2025-01-08,99,Success
PAY-010946,CUST-0600,2025-02-07,99,Success
PAY-010947,CUST-0600,2025-03-09,99,Success
PAY-010948,CUST-0601,2024-03-05,29,Success
PAY-010949,CUST-0601,2024-04-04,29,Success
PAY-010950,CUST-0601,2024-05-04,29,Success
PAY-010951,CUST-0601,2024-06-03,29,Success
PAY-010952,CUST-0601,2024-07-03,29,Success
PAY-010953,CUST-0601,2024-08-02,29,Success
PAY-010954,CUST-0601,2024-09-01,29,Success
PAY-010955,CUST-0601,2024-10-01,29,Success
PAY-010956,CUST-0601,2024-10-31,29,Success
PAY-010957,CUST-0601,2024-11-30,29,Success
PAY-010958,CUST-0601,2024-12-30,29,Success
PAY-010959,CUST-0601,2025-01-29,29,Success
PAY-010960,CUST-0601,2025-02-28,29,Success
PAY-010961,CUST-0601,2025-03-30,29,Success
PAY-010962,CUST-0601,2025-04-29,29,Success
PAY-010963,CUST-0601,2025-05-29,29,Failed
PAY-010964,CUST-0601,2025-06-28,29,Success
PAY-010965,CUST-0601,2025-07-28,29,Success
PAY-010966,CUST-0601,2025-08-27,29,Success
PAY-010967,CUST-0601,2025-09-26,29,Failed
PAY-010968,CUST-0601,2025-10-26,29,Success
PAY-010969,CUST-0601,2025-11-25,29,Success
PAY-010970,CUST-0601,2025-12-25,29,Success
PAY-010971,CUST-0601,2026-01-24,29,Success
PAY-010972,CUST-0601,2026-02-23,29,Success
PAY-010973,CUST-0601,2026-03-25,29,Success
PAY-010974,CUST-0601,2026-04-24,29,Success
PAY-010975,CUST-0601,2026-05-24,29,Success
PAY-010976,CUST-0601,2026-06-23,29,Success
PAY-010977,CUST-0602,2025-02-02,99,Success
PAY-010978,CUST-0602,2025-03-04,99,Success
PAY-010979,CUST-0602,2025-04-03,99,Success
PAY-010980,CUST-0602,2025-05-03,99,Success
PAY-010981,CUST-0602,2025-06-02,99,Success
PAY-010982,CUST-0602,2025-07-02,99,Failed
PAY-010983,CUST-0602,2025-08-01,99,Success
PAY-010984,CUST-0602,2025-08-31,99,Success
PAY-010985,CUST-0602,2025-09-30,99,Success
PAY-010986,CUST-0602,2025-10-30,99,Success
PAY-010987,CUST-0602,2025-11-29,99,Success
PAY-010988,CUST-0602,2025-12-29,99,Success
PAY-010989,CUST-0602,2026-01-28,99,Success
PAY-010990,CUST-0602,2026-02-27,99,Success
PAY-010991,CUST-0602,2026-03-29,99,Success
PAY-010992,CUST-0602,2026-04-28,99,Success
PAY-010993,CUST-0602,2026-05-28,99,Success
PAY-010994,CUST-0602,2026-06-27,99,Success
PAY-010995,CUST-0603,2024-07-15,99,Success
PAY-010996,CUST-0603,2024-08-14,99,Success
PAY-010997,CUST-0603,2024-09-13,99,Failed
PAY-010998,CUST-0603,2024-10-13,99,Success
PAY-010999,CUST-0603,2024-11-12,99,Success
PAY-011000,CUST-0603,2024-12-12,99,Success
PAY-011001,CUST-0603,2025-01-11,99,Success
PAY-011002,CUST-0603,2025-02-10,99,Success
PAY-011003,CUST-0604,2024-12-13,29,Success
PAY-011004,CUST-0604,2025-01-12,29,Success
PAY-011005,CUST-0604,2025-02-11,29,Success
PAY-011006,CUST-0604,2025-03-13,29,Success
PAY-011007,CUST-0604,2025-04-12,29,Success
PAY-011008,CUST-0604,2025-05-12,29,Success
PAY-011009,CUST-0604,2025-06-11,29,Success
PAY-011010,CUST-0604,2025-07-11,29,Success
PAY-011011,CUST-0604,2025-08-10,29,Success
PAY-011012,CUST-0604,2025-09-09,29,Success
PAY-011013,CUST-0604,2025-10-09,29,Success
PAY-011014,CUST-0604,2025-11-08,29,Success
PAY-011015,CUST-0604,2025-12-08,29,Success
PAY-011016,CUST-0604,2026-01-07,29,Success
PAY-011017,CUST-0604,2026-02-06,29,Failed
PAY-011018,CUST-0604,2026-03-08,29,Success
PAY-011019,CUST-0604,2026-04-07,29,Success
PAY-011020,CUST-0604,2026-05-07,29,Success
PAY-011021,CUST-0604,2026-06-06,29,Success
PAY-011022,CUST-0605,2024-07-09,299,Success
PAY-011023,CUST-0605,2024-08-08,299,Success
PAY-011024,CUST-0605,2024-09-07,299,Success
PAY-011025,CUST-0605,2024-10-07,299,Success
PAY-011026,CUST-0605,2024-11-06,299,Success
PAY-011027,CUST-0605,2024-12-06,299,Success
PAY-011028,CUST-0605,2025-01-05,299,Success
PAY-011029,CUST-0605,2025-02-04,299,Success
PAY-011030,CUST-0605,2025-03-06,299,Success
PAY-011031,CUST-0605,2025-04-05,299,Success
PAY-011032,CUST-0605,2025-05-05,299,Success
PAY-011033,CUST-0605,2025-06-04,299,Success
PAY-011034,CUST-0605,2025-07-04,299,Success
PAY-011035,CUST-0605,2025-08-03,299,Success
PAY-011036,CUST-0605,2025-09-02,299,Success
PAY-011037,CUST-0605,2025-10-02,299,Success
PAY-011038,CUST-0605,2025-11-01,299,Success
PAY-011039,CUST-0605,2025-12-01,299,Success
PAY-011040,CUST-0605,2025-12-31,299,Success
PAY-011041,CUST-0605,2026-01-30,299,Success
PAY-011042,CUST-0605,2026-03-01,299,Success
PAY-011043,CUST-0605,2026-03-31,299,Success
PAY-011044,CUST-0605,2026-04-30,299,Success
PAY-011045,CUST-0605,2026-05-30,299,Success
PAY-011046,CUST-0605,2026-06-29,299,Success
PAY-011047,CUST-0606,2024-10-20,29,Success
PAY-011048,CUST-0606,2024-11-19,29,Success
PAY-011049,CUST-0606,2024-12-19,29,Success
PAY-011050,CUST-0606,2025-01-18,29,Success
PAY-011051,CUST-0606,2025-02-17,29,Success
PAY-011052,CUST-0606,2025-03-19,29,Success
PAY-011053,CUST-0606,2025-04-18,29,Success
PAY-011054,CUST-0606,2025-05-18,29,Success
PAY-011055,CUST-0606,2025-06-17,29,Success
PAY-011056,CUST-0606,2025-07-17,29,Success
PAY-011057,CUST-0606,2025-08-16,29,Success
PAY-011058,CUST-0606,2025-09-15,29,Success
PAY-011059,CUST-0606,2025-10-15,29,Success
PAY-011060,CUST-0606,2025-11-14,29,Success
PAY-011061,CUST-0606,2025-12-14,29,Failed
PAY-011062,CUST-0606,2026-01-13,29,Success
PAY-011063,CUST-0606,2026-02-12,29,Success
PAY-011064,CUST-0606,2026-03-14,29,Success
PAY-011065,CUST-0606,2026-04-13,29,Success
PAY-011066,CUST-0606,2026-05-13,29,Success
PAY-011067,CUST-0606,2026-06-12,29,Success
PAY-011068,CUST-0607,2024-07-22,99,Success
PAY-011069,CUST-0607,2024-08-21,99,Success
PAY-011070,CUST-0607,2024-09-20,99,Success
PAY-011071,CUST-0607,2024-10-20,99,Success
PAY-011072,CUST-0607,2024-11-19,99,Success
PAY-011073,CUST-0607,2024-12-19,99,Success
PAY-011074,CUST-0607,2025-01-18,99,Success
PAY-011075,CUST-0607,2025-02-17,99,Success
PAY-011076,CUST-0607,2025-03-19,99,Success
PAY-011077,CUST-0607,2025-04-18,99,Success
PAY-011078,CUST-0607,2025-05-18,99,Success
PAY-011079,CUST-0607,2025-06-17,99,Success
PAY-011080,CUST-0607,2025-07-17,99,Success
PAY-011081,CUST-0607,2025-08-16,99,Success
PAY-011082,CUST-0607,2025-09-15,99,Success
PAY-011083,CUST-0607,2025-10-15,99,Success
PAY-011084,CUST-0607,2025-11-14,99,Success
PAY-011085,CUST-0607,2025-12-14,99,Failed
PAY-011086,CUST-0607,2026-01-13,99,Success
PAY-011087,CUST-0607,2026-02-12,99,Success
PAY-011088,CUST-0607,2026-03-14,99,Success
PAY-011089,CUST-0607,2026-04-13,99,Success
PAY-011090,CUST-0607,2026-05-13,99,Success
PAY-011091,CUST-0607,2026-06-12,99,Success
PAY-011092,CUST-0608,2024-05-07,99,Success
PAY-011093,CUST-0608,2024-06-06,99,Success
PAY-011094,CUST-0608,2024-07-06,99,Success
PAY-011095,CUST-0608,2024-08-05,99,Success
PAY-011096,CUST-0608,2024-09-04,99,Success
PAY-011097,CUST-0608,2024-10-04,99,Success
PAY-011098,CUST-0608,2024-11-03,99,Success
PAY-011099,CUST-0608,2024-12-03,99,Success
PAY-011100,CUST-0608,2025-01-02,99,Success
PAY-011101,CUST-0608,2025-02-01,99,Success
PAY-011102,CUST-0608,2025-03-03,99,Success
PAY-011103,CUST-0608,2025-04-02,99,Success
PAY-011104,CUST-0608,2025-05-02,99,Success
PAY-011105,CUST-0608,2025-06-01,99,Success
PAY-011106,CUST-0608,2025-07-01,99,Success
PAY-011107,CUST-0608,2025-07-31,99,Success
PAY-011108,CUST-0608,2025-08-30,99,Success
PAY-011109,CUST-0608,2025-09-29,99,Success
PAY-011110,CUST-0608,2025-10-29,99,Success
PAY-011111,CUST-0608,2025-11-28,99,Success
PAY-011112,CUST-0608,2025-12-28,99,Success
PAY-011113,CUST-0608,2026-01-27,99,Failed
PAY-011114,CUST-0608,2026-02-26,99,Success
PAY-011115,CUST-0608,2026-03-28,99,Success
PAY-011116,CUST-0608,2026-04-27,99,Success
PAY-011117,CUST-0608,2026-05-27,99,Success
PAY-011118,CUST-0608,2026-06-26,99,Success
PAY-011119,CUST-0609,2025-01-11,29,Success
PAY-011120,CUST-0609,2025-02-10,29,Success
PAY-011121,CUST-0609,2025-03-12,29,Success
PAY-011122,CUST-0609,2025-04-11,29,Success
PAY-011123,CUST-0610,2024-09-22,99,Success
PAY-011124,CUST-0610,2024-10-22,99,Success
PAY-011125,CUST-0610,2024-11-21,99,Success
PAY-011126,CUST-0610,2024-12-21,99,Success
PAY-011127,CUST-0610,2025-01-20,99,Failed
PAY-011128,CUST-0610,2025-02-19,99,Success
PAY-011129,CUST-0610,2025-03-21,99,Success
PAY-011130,CUST-0610,2025-04-20,99,Success
PAY-011131,CUST-0610,2025-05-20,99,Success
PAY-011132,CUST-0610,2025-06-19,99,Success
PAY-011133,CUST-0610,2025-07-19,99,Success
PAY-011134,CUST-0610,2025-08-18,99,Success
PAY-011135,CUST-0610,2025-09-17,99,Success
PAY-011136,CUST-0610,2025-10-17,99,Success
